day,_0_to_1,_1_to_10,_10_to_100,_100_to_1000,_1000_to_100000,More_10000
2014-12-04 00:00:00 UTC,20923.381418339995,73616.55761074998,359754.0839397902,697620.91921834007,210536.59903724998,268795.44492020004
2014-11-27 00:00:00 UTC,23836.852056799962,69670.215077669985,323468.77126074006,520268.86574270006,1372591.2701937598,
2014-11-20 00:00:00 UTC,23171.534154679961,69761.879300830013,266712.00555785996,464381.4431956099,988076.4653685,
2014-11-13 00:00:00 UTC,21274.744107879997,71950.953687979985,236925.46185263005,619974.54128472,672583.16569985007,
2014-11-06 00:00:00 UTC,21008.799521669978,67258.778997519985,195773.84526129998,461032.91600613,796392.86679026,
2014-10-30 00:00:00 UTC,21937.965726570012,69088.859137730047,178384.17815241002,487226.47034816997,1947961.8074749603,
2014-10-23 00:00:00 UTC,20423.677951000009,71935.01733482,129599.8498091,269209.07978399005,2407442.1424046,
2014-10-16 00:00:00 UTC,14897.639112349985,71169.789381929964,140516.70032367,322439.13006659993,1478657.6073265001,
2014-10-09 00:00:00 UTC,15990.260754640009,72623.47275967001,146973.84309698,521639.93924201,857256.88480944,22997.99921
2014-10-02 00:00:00 UTC,15665.839414970005,74209.96761310994,143723.89181497,432353.90912898,242172.66760882005,53473.74991245
2014-09-25 00:00:00 UTC,14913.452029549997,74429.277530070016,145301.17955896995,384850.73413840006,806192.47998121,
2014-09-18 00:00:00 UTC,14750.563417509989,72366.611922340016,233219.01838305994,372478.5494974301,885611.53086233989,
2014-09-11 00:00:00 UTC,15403.557324800015,71090.022908639992,166240.71664372995,423539.54210498,45333.960182020004,
2014-09-04 00:00:00 UTC,14636.52266572,70324.379541109985,202131.74786803004,305663.38758852007,69646.627706510015,
2014-08-28 00:00:00 UTC,14837.333530499993,55952.29925697999,118512.40806614,399076.79343588994,19197.488446350002,46395.02097758
2014-08-21 00:00:00 UTC,13994.351225859986,52948.129695229953,90794.95217529,374951.22739867005,65954.644355780008,35395.1400512
2014-08-14 00:00:00 UTC,14154.035240220015,61329.216199380018,218885.76227058005,335249.11096033989,60755.87879348,11999.9999
2014-08-07 00:00:00 UTC,13658.166301019995,42779.227169999976,95124.414431809986,276441.67166743,70643.78499238,
2014-07-31 00:00:00 UTC,13157.776354829999,42494.930232120008,102265.23948821999,310342.22190305992,121859.93840801001,35395.31382936
2014-07-24 00:00:00 UTC,11896.054365190012,36147.25304452,82175.207826469967,184387.28284519,83684.82958771,14122.85635402
2014-07-17 00:00:00 UTC,13606.076269229992,37500.324683639985,99893.016852039989,189499.73609907,149785.0035658,
2014-07-10 00:00:00 UTC,12169.721628070007,36270.053208730016,120121.70535655,158482.14816182,118512.84092833,
2014-07-03 00:00:00 UTC,11255.39623917,33170.186229639985,73962.801444759985,169496.57807832,75003.461171159986,
2014-06-26 00:00:00 UTC,12237.98620212001,37522.298832730026,85751.594903509977,178812.52712150998,72510.329951939988,22850.984049979998
2014-06-19 00:00:00 UTC,12175.880915009997,34355.281873670006,82715.29698627,152773.53614608,67940.77769928,
2014-06-12 00:00:00 UTC,12625.696618850016,39931.675606270015,71495.921906099989,145606.23213027997,35345.999847880004,
2014-06-05 00:00:00 UTC,13008.34771356001,38004.65424313,87775.846634339992,120877.48534398,49125.491902000009,
2014-05-29 00:00:00 UTC,11222.474331130004,37697.421204249993,123280.25713026998,146771.50714573,65824.58744925,
2014-05-22 00:00:00 UTC,11694.54467766999,38250.84066861,100010.4729621,156271.08268755997,74562.077910200009,
2014-05-15 00:00:00 UTC,11643.713466620002,39988.929838600008,97231.743978629966,86435.837111880013,47792.62006948,
2014-05-08 00:00:00 UTC,11617.701260060014,38522.213861499993,77577.3402829,116573.28531381,92918.73281361,
2014-05-01 00:00:00 UTC,11390.187044480004,36264.41272349,102653.30604889998,91927.63172544,67249.39121709,
2014-04-24 00:00:00 UTC,10821.82993967,35721.87286574,84732.78148713,109150.86228649001,93571.346976890025,
2014-04-17 00:00:00 UTC,10305.149398060003,29889.88010302,62646.217903379984,116076.14211447001,57380.27233040001,
2014-04-10 00:00:00 UTC,10980.579315710011,35889.312281849983,81750.99077702,136103.57755845998,61783.34170207,19960.23113022
2014-04-03 00:00:00 UTC,11431.879101909994,37147.434883570008,84146.38454115999,336597.48262666009,160617.43521524002,
2014-03-27 00:00:00 UTC,10312.017311479993,35826.580066569994,93400.614447510015,114583.9661623,43715.424475,
2014-03-20 00:00:00 UTC,12087.465505269989,40832.559617570005,73462.740417940018,136220.35124309,58599.84922754,
2014-03-13 00:00:00 UTC,10563.72390989,33761.738488660005,59781.336567889994,103818.17159844,80388.44562843,
2014-03-06 00:00:00 UTC,11861.319719980007,41731.749128989984,143562.71178389998,129436.48245270998,63598.036626050009,
2014-02-27 00:00:00 UTC,12181.237001789985,42106.50817619999,97665.995244049947,204791.66939830998,70216.430533960011,116034.13358668002
2014-02-20 00:00:00 UTC,11546.144731249997,35463.528006080014,88427.771306729977,146419.42272762,70684.48042833,19999.99223
2014-02-13 00:00:00 UTC,11370.958719049988,31571.974860809991,62587.198581779965,156142.37786821998,49844.31843115,
2014-02-06 00:00:00 UTC,11046.918346539993,32230.745386260009,67878.580742649981,105901.40076832999,39856.234095429994,52722.103
2014-01-30 00:00:00 UTC,10258.885554220004,29850.29479155,58033.168213189987,93429.644974310009,137765.75615886998,34729.35606314
2014-01-23 00:00:00 UTC,10383.979557359991,31163.164698270004,60331.85908619,177078.01374421004,48381.47398644,
2014-01-16 00:00:00 UTC,10333.353861200001,29776.046585860007,62401.774824459993,80662.589638629986,228292.53814474,
2014-01-09 00:00:00 UTC,10436.247814320004,33387.62058165,60245.630006089996,133748.63670988003,166843.21747125,27554.77998157
2014-01-02 00:00:00 UTC,9878.8384168699922,33875.465984319992,86163.015686689992,130935.83758026,59014.01524285,57750.781081570007
2013-12-26 00:00:00 UTC,9432.1606317699971,26678.094788000009,65453.404016919987,122087.67497145,22611.2818176,45359.920100999996
2013-12-19 00:00:00 UTC,10285.81296206,30610.538565079998,93606.23035992001,92342.81987284,32221.223308830005,
2013-12-12 00:00:00 UTC,10098.254937800008,31631.371907070006,96549.437417549983,88565.04523553999,53166.455133319992,
2013-12-05 00:00:00 UTC,10161.952467520001,36752.66772058,117908.81349530001,122606.16359271998,118643.42309952,
2013-11-28 00:00:00 UTC,12197.732655920005,50818.380013610025,169305.17522425996,170145.63304270004,66709.48522067,104924.29689999999
2013-11-21 00:00:00 UTC,11522.450592249997,49878.0280503,170225.39398506997,187355.69418579002,191322.64846936,84797.002
2013-11-14 00:00:00 UTC,11178.709914480005,47475.514398759995,171028.4767323001,336175.14932199003,657725.47756838007,
2013-11-07 00:00:00 UTC,10581.494642760012,47346.683236329984,211136.87616988996,304403.87413774,473662.37728412997,
2013-10-31 00:00:00 UTC,9965.5488743899969,39681.233311960015,175523.98801689007,249223.79080164,396173.94853517,
2013-10-24 00:00:00 UTC,8987.5150891,35313.357124809983,106685.68146996002,220369.02399385,45208.4311324,
2013-10-17 00:00:00 UTC,10313.56412743,38089.18135489,112771.13183311996,276207.2345825,48158.06162557,
2013-10-10 00:00:00 UTC,10394.824675870002,39598.730594370005,86406.06045711,187102.69763907,291993.02598686,
2013-10-03 00:00:00 UTC,9549.78543466001,35737.687276690005,92676.33333507,146011.78494935998,134910.84666167002,16153.0
2013-09-26 00:00:00 UTC,9220.1323913099968,33498.677641459995,114974.87970331998,139656.30080033,72243.209144159991,
2013-09-19 00:00:00 UTC,10347.657900509996,39737.098445909985,95832.956010879963,132334.45680179,117395.36173125998,
2013-09-12 00:00:00 UTC,7804.2265264899952,37337.234695139989,98185.28853035,133567.99230045997,100122.17129122998,87490.33655116
2013-09-05 00:00:00 UTC,8909.54930423001,36814.67548694001,88204.457493860013,129280.54690189,43725.084464750005,753033.332
2013-08-29 00:00:00 UTC,8737.58392355,35411.58317674,105751.30934419,244769.53456434997,64123.08257549,2503106.2025
2013-08-22 00:00:00 UTC,10237.433259319994,34808.49264435,134490.25975725995,122195.62887006,41916.95966569,
2013-08-15 00:00:00 UTC,10254.171582929996,44937.799125750025,198145.59814085002,112256.12117868998,20148.353722159998,
2013-08-08 00:00:00 UTC,8624.2483950399983,41741.653037159995,85467.97252497,100672.30505232999,31071.18706294,
2013-08-01 00:00:00 UTC,7197.6773775399915,39087.756893089987,98686.331566569977,93127.34566601,40451.90320519,26970.0
2013-07-25 00:00:00 UTC,7141.3553911800009,35943.85538255,87552.275487699982,115793.08729281,17311.63117874,
2013-07-18 00:00:00 UTC,7176.1940366000053,40990.936262319985,87745.2761265,74210.97915858,145617.01970136,
2013-07-11 00:00:00 UTC,6791.4014277299975,38259.127044819994,79227.404860289986,93482.924161359988,76295.12293697,31487.7979
2013-07-04 00:00:00 UTC,6079.6427214300065,27704.576660909996,74112.324232089988,68219.27933273,133016.00120197,
2013-06-27 00:00:00 UTC,6841.992881670004,41365.101115139994,73262.55650017,63817.69155558999,36026.270854810005,
2013-06-20 00:00:00 UTC,8508.9186310500081,31942.263947140003,79127.241844709992,81964.12528222,27768.50797952,
2013-06-13 00:00:00 UTC,8139.820860079999,27711.900146759992,72506.851516899987,62258.390882529988,24859.39914104,
2013-06-06 00:00:00 UTC,9764.0708577799978,44700.51744151,79943.83476052,44502.01067133,69296.09045123,
2013-05-30 00:00:00 UTC,11384.887844980001,50740.7085146,184275.12391495996,93880.017894399993,3871.05600325,
2013-05-23 00:00:00 UTC,9412.0270345300032,41642.022766730006,119151.7737505,138556.32705895999,97693.86007089,45490.685332400004
2013-05-16 00:00:00 UTC,8923.33882097999,43136.290390720023,289588.04419809004,164242.8450987,37330.36219329,31497.7989
2013-05-09 00:00:00 UTC,9884.5826052099983,63930.299152479987,476323.07252867025,96723.03683109,361306.29076476995,129701.397
2013-05-02 00:00:00 UTC,8906.5922613100029,55063.749311999993,367858.68440778006,174875.09938882,77769.854697689982,
2013-04-25 00:00:00 UTC,7052.9707491300014,30597.71673359,197284.79033925998,1420745.5577615206,388556.64684632997,25116.995999
2013-04-18 00:00:00 UTC,7395.2639189799947,32278.31108679001,130064.14983662,153224.43407211002,288001.90165751,44988.6309999
2013-04-11 00:00:00 UTC,7169.369427669998,44636.074488289967,211957.58725592002,692837.79710625007,223222.84204295,46521.35499768
2013-04-04 00:00:00 UTC,8054.2699439200014,47144.77095967999,254021.98823471,1031668.3606486694,326470.74368898006,15774.7184
2013-03-28 00:00:00 UTC,7335.064849569997,40112.84762208,208702.32231645004,470337.84803023015,120743.64526352001,
2013-03-21 00:00:00 UTC,7732.3263243699994,50778.717613869987,277491.43807671004,438057.4256890199,195170.24645796,
2013-03-14 00:00:00 UTC,6747.5039317900009,37353.06794298,177704.62146571002,301122.79514442,47321.14456242,
2013-03-07 00:00:00 UTC,10406.730769129997,51636.839018449959,177574.71747347,289164.89024771994,39352.83952589,
2013-02-28 00:00:00 UTC,11474.63205207,55402.808740859989,187755.42903343003,249004.22364054003,122413.01794352003,
2013-02-21 00:00:00 UTC,10708.578872990003,52535.81088609001,212179.85013984007,178967.12943865,233785.68433671002,10144.98
2013-02-14 00:00:00 UTC,9578.8204464300034,47698.171869449994,177581.59960349,228339.52616394,123905.09178659001,
2013-02-07 00:00:00 UTC,9639.9273526700035,74445.6002803,250108.92148114991,384585.74471319,100216.40944004999,
2013-01-31 00:00:00 UTC,7033.0230408900015,53819.057773460016,297850.52515588992,756372.99141525012,24376.395686070002,53880.0421
2013-01-24 00:00:00 UTC,6818.8384130799959,60504.04787148,262548.26434337994,287777.51407319,796537.153796,
2013-01-17 00:00:00 UTC,6992.7266355700012,71553.015025439978,220479.30580290998,270243.51024276996,19808.290067820002,
2013-01-10 00:00:00 UTC,6082.5728334399955,55882.21038836,206209.75279094998,139835.26854447002,93000.065983010019,
2013-01-03 00:00:00 UTC,5676.0483775599987,49923.202633989975,140697.46085890997,262441.85434504005,33738.62498554,
2012-12-27 00:00:00 UTC,5696.7182150099979,50608.669342739995,131265.17190391,301648.97282669006,110411.35373836999,12217.5565
2012-12-20 00:00:00 UTC,5342.1839283299969,37072.63332048001,132050.12181814,174103.85566035003,67097.67463263,
2012-12-13 00:00:00 UTC,5725.2962303399981,43144.61150418,149638.52008797997,173879.19526128002,40931.07554754,
2012-12-06 00:00:00 UTC,4178.7362714500005,29013.69217916,133692.90783957002,168972.51678344997,43634.74993977,
2012-11-29 00:00:00 UTC,4071.48215079,20502.54407525,79693.25030431,107722.73378898,69772.06345657,
2012-11-22 00:00:00 UTC,4190.0380577099995,21753.198506269986,66996.92481405,86213.77357866,67370.46924264,
2012-11-15 00:00:00 UTC,3536.5847865,16858.95353896,61806.747644210009,51965.517998150004,88872.35380754,
2012-11-08 00:00:00 UTC,3153.4816447400003,16526.558534150005,58086.836229540007,102620.76060451998,11581.97918532,
2012-11-01 00:00:00 UTC,3450.85294276,20800.6561292,65481.21446237999,85937.423913229984,26634.804385509997,
2012-10-25 00:00:00 UTC,2607.3958592500003,16167.99961349,62885.098793940007,64003.667197700008,18780.25717428,
2012-10-18 00:00:00 UTC,3629.578587,21710.102005189998,61049.949258349989,66147.45243151,44567.15421702,
2012-10-11 00:00:00 UTC,3142.4760605200008,18860.887887939996,45290.632254619988,34223.86724457,9016.396117010001,
2012-10-04 00:00:00 UTC,2810.2939157200017,14038.008642450002,37475.318630990005,67937.67610795,25431.93043072,
2012-09-27 00:00:00 UTC,2849.40629863,15439.723617869997,52001.623362129991,85376.05378557,12936.75904117,
2012-09-20 00:00:00 UTC,2813.5355873100011,16318.779868799998,47783.749652839993,71618.76409158,40036.65604184,
2012-09-13 00:00:00 UTC,3866.3284400399989,25886.233778439997,69162.18081424,63101.257193150006,10477.88297921,
2012-09-06 00:00:00 UTC,3334.8687637200014,25940.491292980005,70218.88826453,41432.18130124,5018.0,
2012-08-30 00:00:00 UTC,3673.554032279998,28405.287303409987,74698.70354734,77243.29660721,14876.109499999999,
2012-08-23 00:00:00 UTC,2734.1610249799987,22504.692261469987,77533.84959476997,49535.42837436,19429.233236189997,
2012-08-16 00:00:00 UTC,2387.3941533600009,25256.23999074001,74122.243327770018,51108.53472654,38316.5095,
2012-08-09 00:00:00 UTC,3848.7813128700004,14741.503427909996,47244.678113520007,21535.84240111,12322.70378268,
2012-08-02 00:00:00 UTC,2161.11833311,15804.766579520001,45072.897727239993,41331.88239148,3117.98806125,
2012-07-26 00:00:00 UTC,2432.3790542700008,14606.151943810002,49484.96610073,43555.905973,12268.98913358,12000.0
2012-07-19 00:00:00 UTC,2307.44016887,11043.39921301,37853.60091447,25270.319363060004,5611.5588796600005,
2012-07-12 00:00:00 UTC,1897.78498696,10277.69986622,28119.46668422,26612.063628179996,31105.89035696,66997.9686
2012-07-05 00:00:00 UTC,1572.23993553,8876.96955845,12107.346078600001,14272.9386003,8664.88954,
2012-06-28 00:00:00 UTC,1123.16045403,7303.5492761200012,12609.32886032,13371.67053331,3504.2017319300003,
2012-06-21 00:00:00 UTC,1655.30240783,5720.7856681400008,14736.216386940001,21261.225352909998,3143.1288999999997,
2012-06-14 00:00:00 UTC,2290.4655284600003,5876.3421861899988,12978.404567990001,25391.37043899,4999.0,
2012-06-07 00:00:00 UTC,1873.5383125600003,12059.157616380004,13369.458214660002,13187.83541165,2500.0,14000.0
2012-05-31 00:00:00 UTC,977.44601602000023,11361.537659990001,12621.68184565,12059.41013643,3376.0245,
2012-05-24 00:00:00 UTC,885.1649771900004,11075.534637969999,14368.486434229999,8898.69240489,7491.1698376999993,
2012-05-17 00:00:00 UTC,1322.01200112,5621.3078736899988,9636.68510961,7027.20644901,12611.314902850001,22000.0
2012-05-10 00:00:00 UTC,313.58202840000007,3615.4904951700005,11367.93136906,8591.96479071,3550.87471473,
2012-05-03 00:00:00 UTC,533.24427808,4352.1799491500005,4951.4966389400006,23112.663177309998,7800.8865703899992,
2012-04-26 00:00:00 UTC,145.66709423999998,3229.6492624400003,3056.1800748200003,4708.86156929,2900.0,
2012-04-19 00:00:00 UTC,73.77903258,5028.30577962,2314.5593290300003,6196.83011557,5519.58801389,
2012-04-12 00:00:00 UTC,197.26484943000003,3484.56156084,2687.97908819,3430.79265784,9034.93056492,
2012-04-05 00:00:00 UTC,317.78611667999996,951.28044578,3906.3727139200005,11973.28328062,24068.15669128,
2012-03-29 00:00:00 UTC,230.98979781,1205.89020885,2721.4405558300004,6199.9774453799992,1250.0,
2012-03-22 00:00:00 UTC,240.46069628,903.4448995,2556.1956072800003,1881.71614967,,27084.29343361
2012-03-15 00:00:00 UTC,180.80989785,937.88648448000026,1687.5290092200003,4741.42336857,,
2012-03-08 00:00:00 UTC,250.51985024,3397.6186222700003,73231.492461420014,21883.40314531,62598.97850941,
2012-03-01 00:00:00 UTC,51.978867029999996,411.86282620000003,2257.44302916,2880.24,8431.84,
2012-02-23 00:00:00 UTC,38.983428509999996,1646.03484144,1536.6556240399998,3272.45848617,2340.0,
2012-02-16 00:00:00 UTC,69.320580339999992,2696.40362403,1097.25400468,1640.8224016,,
2012-02-09 00:00:00 UTC,302.15674502,8264.08412499,255373.7529225,43698.744541639993,1200.0,
2012-02-02 00:00:00 UTC,404.7236180700001,10452.249359219999,347156.44336921,59185.34511677,1308.26993078,
2012-01-26 00:00:00 UTC,387.87924386,9410.0475694700035,377702.7636206,78882.06280694998,,
2012-01-19 00:00:00 UTC,424.82839957999994,10115.285075040001,393524.28133045021,151759.93110469,4956.8345887899995,
2012-01-12 00:00:00 UTC,441.16219598999987,10480.264025370001,303845.47151734,155511.01092551998,2001.86472546,
2012-01-05 00:00:00 UTC,356.09651620999983,8610.14755551,250464.09068394004,242017.10559536,2719.70754852,
2011-12-29 00:00:00 UTC,32.88334069,371.6089085399999,817.63891199,3052.46094057,,
2011-12-22 00:00:00 UTC,46.39000423,287.57606904,607.9141267199999,3580.83584589,7199.95,
2011-12-15 00:00:00 UTC,35.851279500000004,410.75097168,1753.67217445,5175.2897170199994,,
2011-12-08 00:00:00 UTC,38.90958845,415.36568047000003,1292.21508127,2892.22662307,6163.68171601,
2011-12-01 00:00:00 UTC,35.56827475,367.59040038,2104.45045068,949.35426835,,
2011-11-24 00:00:00 UTC,30.507984920000002,339.10212649000005,2200.38212009,962.47651405,4000.0,
2011-11-17 00:00:00 UTC,109.98306882,2713.17355815,54713.21861771,30300.364102980002,1646.24424401,
2011-11-10 00:00:00 UTC,28.9839427,269.14273624000003,916.53195881000011,525.0,1646.0,
2011-11-03 00:00:00 UTC,38.01615783,222.68364151,13391.01359017,1472.0245,1800.0,
2011-10-27 00:00:00 UTC,77.905765229999986,216.65678153000005,11725.791748470001,573.8355,,
2011-10-20 00:00:00 UTC,134.81234417,471.01466379,7556.76814878,774.40864077,,
2011-10-13 00:00:00 UTC,38.68320746,1174.3480178500001,8125.64491204,447.09876219,,
2011-10-06 00:00:00 UTC,148.01443482000002,1271.2468458199999,5908.85759583,239.54,1809.8893508,
2011-09-29 00:00:00 UTC,41.574558409999995,2187.39266497,826.22780697,130.55,,
2011-09-22 00:00:00 UTC,35.05041532,3217.6169095600003,646.36982679,444.38,,
2011-09-15 00:00:00 UTC,136.23901537,3550.1688482300005,903.4479335,1128.98000001,,
2011-09-08 00:00:00 UTC,33.56954914,1556.4030252399998,680.58753708000006,642.3861613,,
2011-09-01 00:00:00 UTC,34.248594819999994,164.10003871,189.06635152,430.0005,,
2011-08-25 00:00:00 UTC,33.489055119999996,137.72381129000001,180.20999999999998,996.75254541999993,,
2011-08-18 00:00:00 UTC,76.13013921000001,2049.8437321600004,375.81059922000003,571.49949336,,
2011-08-11 00:00:00 UTC,47.821409829999993,552.5491594,588.9269577,160.0,5941.7817016000008,12246.98937268
2011-08-04 00:00:00 UTC,24.873815980000003,172.35648667,201.51284330000001,338.96,,
2011-07-28 00:00:00 UTC,26.10572939,118.87450848,484.6823,,,
2011-07-21 00:00:00 UTC,32.333213130000004,86.856864020000017,656.8950000000001,1684.899,,
2011-07-14 00:00:00 UTC,17.31915906,151.51434675000002,380.72016582,100.0005,,
2011-07-07 00:00:00 UTC,17.31651728,125.75675182,182.848,120.0,1636.6892481,
2011-06-30 00:00:00 UTC,11.164590879999999,38.58397603,179.66000000000003,1430.55648,,
2011-06-23 00:00:00 UTC,6.5992756899999989,24.46021627,263.82906134,867.0,,
2011-06-16 00:00:00 UTC,5.9801286100000013,62.14686086,382.87370495999994,1000.0,2000.0,
2011-06-09 00:00:00 UTC,10.989756850000003,48.32091176,229.6,,,10273.02740206
2011-06-02 00:00:00 UTC,5.8132737100000007,40.767,232.85703106000003,1518.978,4711.38,
2011-05-26 00:00:00 UTC,4.45460587,41.02,337.85505598,,,
2011-05-19 00:00:00 UTC,5.28400165,18.208056980000002,64.07126328999999,,,
2011-05-12 00:00:00 UTC,8.41254962,41.709999999999994,255.19449345,920.55,,
2011-05-05 00:00:00 UTC,4.06919902,9.17,59.647204009999996,1719.82,,
2011-04-28 00:00:00 UTC,6.68019902,13.410576,263.01,240.0,,
2011-04-21 00:00:00 UTC,3.15536089,8.27,91.63,,,
2011-04-14 00:00:00 UTC,5.66,29.999999999999996,217.82,27781.749999999996,,53000.0
2011-04-07 00:00:00 UTC,4.7799999999999994,7.33,71.42,1590.73,,
2011-03-31 00:00:00 UTC,3.98,29.23,128.66,568.31,,
2011-03-24 00:00:00 UTC,1.9800000000000002,19.270000000000003,27.6,183.84,1841.86666612,
2011-03-17 00:00:00 UTC,2.18,20.91633152,75.16192768,,,
2011-03-10 00:00:00 UTC,0.85000000000000009,,326.56613504,,,
2011-03-03 00:00:00 UTC,2.87131904,13.6,47.489999999999995,3004.51,,
2011-02-24 00:00:00 UTC,2.92,52.560000000000009,73.3,648.09,,
2011-02-17 00:00:00 UTC,2.1400000000000006,,50.0,,4311.29,
2011-02-10 00:00:00 UTC,0.91999999999999993,,,114.28,,
2011-02-03 00:00:00 UTC,1.07,7.0,32.0,1079.88,,
2011-01-27 00:00:00 UTC,1.31,,55.55,,,
2011-01-20 00:00:00 UTC,1.6999999999999997,10.0,40.0,,,
2011-01-13 00:00:00 UTC,2.8299999999999996,11.4,42.0,,,
2011-01-06 00:00:00 UTC,0.64000001000000006,12.75,,734.83,,
2010-12-30 00:00:00 UTC,0.64,10.0,,,,
2010-12-23 00:00:00 UTC,1.16,5.05,,196.0,,10000.31
2010-12-16 00:00:00 UTC,0.48,,50.05,,,
2010-12-09 00:00:00 UTC,0.26,,,,,
2010-12-02 00:00:00 UTC,1.4100000000000001,9.18,,,,
2010-11-25 00:00:00 UTC,0.51,5.5,,,,
2010-11-18 00:00:00 UTC,1.1400000000000001,2.0,,183.85,,
2010-11-11 00:00:00 UTC,0.11,10.0,50.0,,,
2010-11-04 00:00:00 UTC,0.57000000000000006,15.36,76.01,,,
2010-10-28 00:00:00 UTC,1.26,1.15,,,,
2010-10-21 00:00:00 UTC,0.62,10.0,50.0,,,
2010-10-14 00:00:00 UTC,0.11,,,,,
2010-10-07 00:00:00 UTC,1.32,,,249.05,,
2010-09-30 00:00:00 UTC,1.27,10.0,,,,
2010-09-23 00:00:00 UTC,0.16000000000000003,,,250.6,,
2010-09-16 00:00:00 UTC,0.33,1.21,,,,
2010-09-09 00:00:00 UTC,0.63,,,,,
2010-09-02 00:00:00 UTC,1.1,1.13,21.0,,,
2010-08-26 00:00:00 UTC,0.20000000000000004,5.0,100.0,,,
2010-08-19 00:00:00 UTC,0.61,1.01,,,,
2010-08-12 00:00:00 UTC,0.51,3.0,,301.05,1446.46,
2010-08-05 00:00:00 UTC,1.25,2.0,,1132.1,,
2010-07-29 00:00:00 UTC,1.06,,20.37,,,
2010-07-22 00:00:00 UTC,0.15000000000000002,4.0,,,,
2010-07-15 00:00:00 UTC,1.1600000000000001,5.0,,105.0,,
2010-07-08 00:00:00 UTC,1.06,6.1,60.01,370.94,,
2010-07-01 00:00:00 UTC,1.0,,,,,
2010-06-24 00:00:00 UTC,,5.0,,,4000.0,17000.0
2010-06-17 00:00:00 UTC,0.34,,50.0,,,
2010-06-10 00:00:00 UTC,1.3,,65.0,,,
2010-06-03 00:00:00 UTC,,,,250.0,,
2010-05-27 00:00:00 UTC,,5.0,,256.07,,
2010-05-06 00:00:00 UTC,,,50.0,250.0,,
2010-04-29 00:00:00 UTC,1.02,,,,,
2010-04-22 00:00:00 UTC,1.0,5.0,91.06,1900.0,7641.06,
2010-04-15 00:00:00 UTC,1.0,,,,,
2010-04-08 00:00:00 UTC,1.5,,100.0,,,
2010-02-25 00:00:00 UTC,1.0,,,,,
2010-02-11 00:00:00 UTC,1.0,,,,,
2010-01-21 00:00:00 UTC,,,99.0,200.0,,
2009-11-12 00:00:00 UTC,,,20.0,,,
2009-10-01 00:00:00 UTC,,,,700.0,,
2009-01-29 00:00:00 UTC,1.01,,50.0,,,
